	Jour	Annee	Mois	Jour.1	Depart	Arrivee	Pays	Km_jours	Km_cumule	Altitude	Lat_degres	Lat_minutes	Lat_decimale	Lat_radian	Long_degres	Long_minutes	Long_decimale	Long_radian	km_vol_oiseau	km_corde	km_segment	km_cumule	Unnamed: 22	Objet	Lieu	Contexte	Catégorie	Post	Jour xxx	Titre	Unnamed: 30	Poids	Taille	Couleur	Matiere	Origine	Unnamed: 36	Date	Coordonnees
325	326	2013	8	21	Mexico-D.F	Mexico-D.F	Mexico	0	5250	2229	19	26.295	19.4383	0.3393	-99	#CHAMP!	#CHAMP!	#CHAMP!	8778.8	8101.0	0.1	21753.1		gellule	Tepito	Ballade à Tepito	Carnet de bord	1	Jour 326	Tepito		0.84	23	17	0	2		mercredi 21 août 2013	"N 19°26	295' W 99°07	462'"
267	268	2013	6	24	Mexico-D.F	Mexico-D.F	Mexico	0	5250	2229	19	25.5	19.425	0.339	-99	#CHAMP!	#CHAMP!	#CHAMP!	8780.7	8102.4	0.1	21585.9		Douille de plastique	Rue Isabel La Catolica	Retrouvailles	Carnet de bord	1	Jour 268	Rue Isabel La Catolica		0.96	16	11	1	1		dimanche 23 juin 2013	"N 19°25	420' W 99°08	133'"
266	267	2013	6	23	Mexico-D.F	Mexico-D.F	Mexico	0	5250	2229	19	25.42	19.4237	0.339	-99	#CHAMP!	#CHAMP!	#CHAMP!	8780.8	8102.5	16.5	21585.7		Perle verte	Gare routière San Lázaro	retour à Mexico DF	Carnet de bord	1	Jour 267	Gare routière San Lázaro		0.07	9	7	3	2		samedi 22 juin 2013	"N 19°18	339' W 99°02	457'"
265	266	2013	6	22	Mexico-D.F	Mexico-D.F	Mexico	0	5250	2229	19	18.339	19.3057	0.3369	-99	#CHAMP!	#CHAMP!	#CHAMP!	8783.7	8104.7	532.6	21569.3		Cuir peint	"Parc aux iguanes	 Juchitan"	Desception	Carnet de bord	1	Jour 266	"Parc aux iguanes	 Juchitan"		0.66	10	6	3	2		vendredi 21 juin 2013	"N 16°25	576' W 95°01	202'"
268	269	2013	6	25	Mexico-D.F	Mexico-D.F	Mexico	0	5250	2229	19	22.483	19.3747	0.3382	-99	#CHAMP!	#CHAMP!	#CHAMP!	8784.8	8105.6	5.6	21591.5		Graine non identifiée	Calle República de Uruguay	Départ d’Anaïs	Carnet de bord	1	Jour 269	Calle República de Uruguay		0.17	44	13	3	2		lundi 24 juin 2013	"N 19°25	500' W 99°08	135'"
295	296	2013	7	22	Mexico-D.F	Mexico-D.F	Mexico	0	5250	2229	19	26.323	19.4387	0.3393	-99	#CHAMP!	#CHAMP!	#CHAMP!	8780.0	8101.9	1.6	21706.0		Dé de métal	Recycleria	Rapatriement des tambos	Carnet de bord	1	Jour 296	Recycleria		10.91	15	17	2	2		lundi 22 juillet 2013	"N 19°26	323' W 99°08	479'"
270	271	2013	6	27	Mexico-D.F	Mexico-D.F	Mexico	0	5250	2229	19	26.108	19.4351	0.3392	-99	#CHAMP!	#CHAMP!	#CHAMP!	8780.8	8102.5	1.7	21598.7		Pièce de métal non identifiée	Rue Bolívar	Chômage technique	Carnet de bord	1	Jour 271	Rue Bolívar		0.28	10	15	2	2		mercredi 26 juin 2013	"N 19°25	501' W 99°08	197'"
271	272	2013	6	28	Mexico-D.F	Mexico-D.F	Mexico	0	5250	2229	19	22.483	19.3747	0.3382	-99	#CHAMP!	#CHAMP!	#CHAMP!	8784.8	8105.6	6.9	21605.6		Punaise	República de Chile	Mort officielle de notre ordinateur de bord	Carnet de bord	1	Jour 272	República de Chile		0.2	18	14	2	2		jeudi 27 juin 2013	"N 19°26	108' W 99°08	890'"
293	294	2013	7	20	Mexico-D.F	Mexico-D.F	Mexico	0	5250	2229	19	26.248	19.4375	0.3392	-99	#CHAMP!	#CHAMP!	#CHAMP!	8779.7	8101.7	1.0	21703.5		Diamant rouge 	Calle Allende	Recherche intensive de bidons	Carnet de bord	1	Jour 294	Calle Allende		0.26	13	11	3	2		samedi 20 juillet 2013	"N 19°26	248' W 99°08	144'"
292	293	2013	7	19	Mexico-D.F	Mexico-D.F	Mexico	0	5250	2229	19	26.266	19.4378	0.3393	-99	#CHAMP!	#CHAMP!	#CHAMP!	8779.0	8101.1	0.0	21702.5		Cordelette	Central Del Pueblo	Action	Carnet de bord	1	Jour 293	Central Del Pueblo		0.4	43	14	4	2		vendredi 19 juillet 2013	"N 19°26	266' W 99°07	564'"
291	292	2013	7	18	Mexico-D.F	Mexico-D.F	Mexico	0	5250	2229	19	26.266	19.4378	0.3393	-99	#CHAMP!	#CHAMP!	#CHAMP!	8779.0	8101.1	9.0	21702.5		Vis de frein	Central Del Pueblo	Nouveaux appartements	Carnet de bord	1	Jour 292	Central Del Pueblo		2.77	23	14	2	2		jeudi 18 juillet 2013	"N 19°26	266' W 99°07	564'"
306	307	2013	8	2	Mexico-D.F	Mexico-D.F	Mexico	0	5250	2229	19	26.734	19.4456	0.3394	-99	#CHAMP!	#CHAMP!	#CHAMP!	8779.9	8101.8	9.8	21737.2		Epingle à nourrisse	Calle de Tacuba	Sortie gothique	Carnet de bord	1	Jour 307	Calle de Tacuba		0.16	22	14	2	2		vendredi 2 août 2013	"N 19°26	734' W 99°08	883'"
282	283	2013	7	9	Mexico-D.F	Mexico-D.F	Mexico	0	5250	2229	19	25.54	19.4257	0.339	-99	#CHAMP!	#CHAMP!	#CHAMP!	8780.6	8102.4	0.1	21643.6		Gellule	Isabel la Católica	bidouillage audio	Carnet de bord	1	Jour 283	Isabel la Católica		0.61	22	11	0	2		mardi 9 juillet 2013	"N 19°25	540' W 99°08	115'"
281	282	2013	7	8	Mexico-D.F	Mexico-D.F	Mexico	0	5250	2229	19	25.56	19.426	0.339	-99	#CHAMP!	#CHAMP!	#CHAMP!	8780.7	8102.4	0.3	21643.5		lastique	Plaza de La Constitución	Emplette	Carnet de bord	1	Jour 282	Plaza de La Constitución		0.27	27	11	3	2		lundi 8 juillet 2013	"N 19°25	560' W 99°08	165'"
375	376	2013	10	10	Mexico-D.F	Mexico-D.F	Mexico	0	5250	2229	19	26.264	19.4377	0.3393	-99	#CHAMP!	#CHAMP!	#CHAMP!	8779.0	8101.1	7.8	21949.9		Rayon 	Central Del Pueblo	Boulot	Carnet de bord	1	Jour 376	Central Del Pueblo		2.28	90	14	2	2		jeudi 10 octobre 2013	"N 19°26	264' W 99°07	567'"
377	378	2013	10	12	Mexico-D.F	Mexico-D.F	Mexico	0	5250	2229	19	26.264	19.4377	0.3393	-99	#CHAMP!	#CHAMP!	#CHAMP!	8779.0	8101.1	0.0	21949.9		Collier de serrage	Central Del Pueblo	Réunion de travail	Carnet de bord	1	Jour 378	Central Del Pueblo		0.82	204	15	3	2		samedi 12 octobre 2013	"N 19°26	264' W 99°07	567'"
351	352	2013	9	16	Mexico-D.F	Mexico-D.F	Mexico	0	5250	2229	19	26.114	19.4352	0.3392	-99	#CHAMP!	#CHAMP!	#CHAMP!	8779.9	8101.8	3.8	21839.3		Tourillon bois	Calle Donceles	Jour ferié	Carnet de bord	1	Jour 352	Calle Donceles		0.83	37	3	1	2		lundi 16 septembre 2013	"N 19°26	114' W 99°08	149'"
378	379	2013	10	13	Mexico-D.F	Mexico-D.F	Mexico	0	5250	2229	19	26.264	19.4377	0.3393	-99	#CHAMP!	#CHAMP!	#CHAMP!	8779.0	8101.1	0.0	21949.9		Carte sim	Central Del Pueblo	Dimanche calme	Carnet de bord	1	Jour 379	Central Del Pueblo		0.41	25	13	0	2		dimanche 13 octobre 2013	"N 19°26	264' W 99°07	567'"
370	371	2013	10	5	Mexico-D.F	Mexico-D.F	Mexico	0	5250	2229	19	26.26	19.4377	0.3393	-99	#CHAMP!	#CHAMP!	#CHAMP!	8779.0	8101.1	7.8	21925.5		Objet métallique non identifié	Central Del Pueblo	Journée boulot	Carnet de bord	1	Jour 371	Central Del Pueblo		1.05	16	14	2	2		samedi 5 octobre 2013	"N 19°26	260' W 99°07	565'"
376	377	2013	10	11	Mexico-D.F	Mexico-D.F	Mexico	0	5250	2229	19	26.264	19.4377	0.3393	-99	#CHAMP!	#CHAMP!	#CHAMP!	8779.0	8101.1	0.0	21949.9		Anneaux	Central Del Pueblo	Boulot	Carnet de bord	1	Jour 377	Central Del Pueblo		0.74	7	14	2	2		vendredi 11 octobre 2013	"N 19°26	264' W 99°07	567'"
336	337	2013	9	1	Mexico-D.F	Mexico-D.F	Mexico	0	5250	2229	19	26.385	19.4398	0.3393	-99	#CHAMP!	#CHAMP!	#CHAMP!	8778.5	8100.8	0.4	21778.5		Perles	Tepito	Marché de Tepito	Carnet de bord	1	Jour 337	Tepito		1.83	135	7	3	2		dimanche 1 septembre 2013	"N 19°26	385' W 99°07	318'"
385	386	2013	10	20	Mexico-D.F	Mexico-D.F	Mexico	0	5250	2229	19	26.264	19.4377	0.3393	-99	#CHAMP!	#CHAMP!	#CHAMP!	8779.0	8101.1	7.5	21982.1		Crochet plastique	Calle Nicaragua 	Barbecue d'adieu	Carnet de bord	1	Jour 386	Calle Nicaragua 		0.49	30	15	3	2		dimanche 20 octobre 2013	"N 19°26	264' W 99°07	574'"
367	368	2013	10	2	Mexico-D.F	Mexico-D.F	Mexico	0	5250	2229	19	26.762	19.446	0.3394	-99	#CHAMP!	#CHAMP!	#CHAMP!	8779.2	8101.2	7.9	21907.1		Ticket d'entrée	Palacio Bella Artes	Ballet folklorique	Carnet de bord	1	Jour 368	Palacio Bella Artes		1.81	112	14	5	2		mercredi 2 octobre 2013	"N 19°26	762' W 99°08	282'"
382	383	2013	10	17	Mexico-D.F	Mexico-D.F	Mexico	0	5250	2229	19	26.428	19.4405	0.3393	-99	#CHAMP!	#CHAMP!	#CHAMP!	8779.7	8101.7	8.0	21966.9		Epingle 	Avenida Juarez	Raclette	Carnet de bord	1	Jour 383	Avenida Juarez		0.59	51	14	2	2		jeudi 17 octobre 2013	"N 19°26	428' W 99°08	353'"
332	333	2013	8	28	Mexico-D.F	Mexico-D.F	Mexico	0	5250	2229	19	25.471	19.4245	0.339	-99	#CHAMP!	#CHAMP!	#CHAMP!	8780.8	8102.5	1.9	21771.0		Perle noire	Calle República del Salvador	Emplettes numériques	Carnet de bord	1	Jour 333	Calle República del Salvador		1.29	11	15	3	2		mercredi 28 août 2013	"N 19°25	471' W 99°08	155'"
331	332	2013	8	27	Mexico-D.F	Mexico-D.F	Mexico	0	5250	2229	19	26.106	19.4351	0.3392	-99	#CHAMP!	#CHAMP!	#CHAMP!	8780.9	8102.6	1.5	21769.2		Cable électrique	Calle Donceles	Attente	Carnet de bord	1	Jour 332	Calle Donceles		3.95	33	14	0	2		mardi 27 août 2013	"N 19°26	106' W 99°08	983'"
386	387	2013	10	21	Mexico-D.F	Mexico-D.F	Mexico	0	5250	2230	19	26.107	19.4351	0.3392	-99	#CHAMP!	#CHAMP!	#CHAMP!	8779.9	8101.8	1.0	21983.1		Douille plastique	Calle Republica del Brasil	Tournage checkpoint	Carnet de bord	1	Jour 387	Calle Republica del Brasil		0.19	12	13	3	2		lundi 21 octobre 2013	"N 19°26	107' W 99°08	141'"
328	329	2013	8	24	Mexico-D.F	Mexico-D.F	Mexico	0	5250	2230	19	26.381	19.4397	0.3393	-99	#CHAMP!	#CHAMP!	#CHAMP!	8780.9	8102.6	3.2	21763.0		Douille plastique	El Chopo	Découverte du marché punk	Carnet de bord	1	Jour 329	El Chopo		0.34	16	13	3	2		samedi 24 août 2013	"N 19°26	381' W 99°09	299'"
300	301	2013	7	27	Mexico-D.F	Mexico-D.F	Mexico	0	5250	2230	19	26.196	19.4366	0.3392	-99	#CHAMP!	#CHAMP!	#CHAMP!	8779.6	8101.6	0.9	21712.5		Dentelle rose	Calle República de Brasil	Samedi repos	Carnet de bord	1	Jour 301	Calle República de Brasil		0.25	37	11	4	2		samedi 27 juillet 2013	"N 19°26	196' W 99°08	014'"
313	314	2013	8	9	Mexico-D.F	Mexico-D.F	Mexico	0	5250	2230	19	26.764	19.4461	0.3394	-99	#CHAMP!	#CHAMP!	#CHAMP!	8779.4	8101.4	1.9	21741.7		Diamant blanc	El Laboratoire del Arte Alameda	Concert organico-digital	Carnet de bord	1	Jour 314	El Laboratoire del Arte Alameda		0.72	20	16	3	2		vendredi 9 août 2013	"N 19°26	764' W 99°08	464'"
242	243	2013	5	30	Mexico-D.F	Mexico-D.F	Mexico	15	5250	2230	19	20.369	19.3395	0.3375	-99	#CHAMP!	#CHAMP!	#CHAMP!	8788.2	8108.2	10.5	19244.0		Mini Mousqueton	"Terminal Sud	 Mexico City"	Départ vers le sud	Carnet de bord	1	Jour 243	"Terminal Sud	 Mexico City"		1.27	25	14	2	2		jeudi 30 mai 2013	"N 19°20	369' W 99°08	573'"
352	353	2013	9	17	Mexico-D.F	Mexico-D.F	Mexico	0	5250	2230	19	25.452	19.4242	0.339	-99	#CHAMP!	#CHAMP!	#CHAMP!	8781.3	8102.9	1.4	21840.7		Ticket d'entrée	Arena México	Lucha Libre	Carnet de bord	1	Jour 353	Arena México		2.24	140	14	5	2		mardi 17 septembre 2013	"N 19°25	452' W 99°08	541'"
286	287	2013	7	13	Mexico-D.F	Mexico-D.F	Mexico	0	5250	2230	19	25.035	19.4173	0.3389	-99	#CHAMP!	#CHAMP!	#CHAMP!	8781.4	8102.9	0.0	21675.7		Craie rose	Rancho Electronico	Conférence: web et libertées individuelles	Carnet de bord	1	Jour 287	Rancho Electronico		2.1	40	11	6	2		samedi 13 juillet 2013	"N 19°25	035' W 99°08	146'"
330	331	2013	8	26	Mexico-D.F	Mexico-D.F	Mexico	0	5250	2230	19	26.568	19.4428	0.3393	-99	#CHAMP!	#CHAMP!	#CHAMP!	8779.4	8101.5	1.5	21767.7		Barette	Eje Central Lázaro Cárdenas	Réclamations	Carnet de bord	1	Jour 331	Eje Central Lázaro Cárdenas		0.29	29	4	2	2		lundi 26 août 2013	"N 19°26	568' W 99°08	297'"
285	286	2013	7	12	Mexico-D.F	Mexico-D.F	Mexico	0	5250	2230	19	25.035	19.4173	0.3389	-99	#CHAMP!	#CHAMP!	#CHAMP!	8781.4	8102.9	1.3	21675.7		Pas de vis	Rancho Electronico	Découverte du Hackerspace de Mexico	Carnet de bord	1	Jour 286	Rancho Electronico		5.28	30	14	2	2		vendredi 12 juillet 2013	"N 19°25	035' W 99°08	146'"
320	321	2013	8	16	Mexico-D.F	Mexico-D.F	Mexico	0	5250	2230	19	25.521	19.4254	0.339	-99	#CHAMP!	#CHAMP!	#CHAMP!	8780.7	8102.4	1.8	21745.4		Perle rouge	Calle Isabel la Católica	"UPS	 épisode 1"	Carnet de bord	1	Jour 321	Calle Isabel la Católica		0.2	10	12	3	2		vendredi 16 août 2013	"N 19°25	521' W 99°08	118'"
338	339	2013	9	3	Mexico-D.F	Mexico-D.F	Mexico	0	5250	2230	19	26.982	19.4497	0.3395	-99	#CHAMP!	#CHAMP!	#CHAMP!	8779.7	8101.6	4.5	21787.9		Objet non identifié	Calle República de Brasil	Victoire	Carnet de bord	1	Jour 339	Calle República de Brasil		0.2	10	13	3	2		mardi 3 septembre 2013	"N 19°26	982' W 99°08	956'"
326	327	2013	8	22	Mexico-D.F	Mexico-D.F	Mexico	0	5250	2231	19	26.441	19.4407	0.3393	-99	#CHAMP!	#CHAMP!	#CHAMP!	8781.0	8102.6	3.4	21756.5		Crayon de couleur bleu	Eje 1 Norte	Soirée couchsurfer	Carnet de bord	1	Jour 327	Eje 1 Norte		1.59	58	7	0	2		jeudi 22 août 2013	"N 19°26	441' W 99°09	425'"
337	338	2013	9	2	Mexico-D.F	Mexico-D.F	Mexico	0	5250	2231	19	24.558	19.4093	0.3388	-99	#CHAMP!	#CHAMP!	#CHAMP!	8783.4	8104.5	4.9	21783.4		Fragment de pince en métal	Colonia Roma	Dépôt	Carnet de bord	1	Jour 338	Colonia Roma		1.51	35	14	2	2		lundi 2 septembre 2013	"N 19°24	558' W 99°09	347'"
334	335	2013	8	30	Mexico-D.F	Mexico-D.F	Mexico	0	5250	2231	19	24.525	19.4088	0.3387	-99	#CHAMP!	#CHAMP!	#CHAMP!	8783.4	8104.5	0.0	21773.6		Boutton	Colonia Roma	Enquête (suite)	Carnet de bord	1	Jour 335	Colonia Roma		0.29	12	8	3	2		vendredi 30 août 2013	"N 19°24	525' W 99°09	248'"
333	334	2013	8	29	Mexico-D.F	Mexico-D.F	Mexico	0	5250	2231	19	24.525	19.4088	0.3387	-99	#CHAMP!	#CHAMP!	#CHAMP!	8783.4	8104.5	2.6	21773.6		Jambe	Colonia Roma	Enquête (suite)	Carnet de bord	1	Jour 334	Colonia Roma		1.72	35	0	3	2		jeudi 29 août 2013	"N 19°24	525' W 99°09	248'"
283	284	2013	7	10	Mexico-D.F	Mexico-D.F	Mexico	0	5250	2232	19	22.634	19.3772	0.3382	-99	#CHAMP!	#CHAMP!	#CHAMP!	8775.1	8098.1	14.9	21658.5		prise RCA	Centro Cultural Faro Oriente	Mercado salado 	Carnet de bord	1	Jour 284	Centro Cultural Faro Oriente		1.77	22	4	0	2		mercredi 10 juillet 2013	"N 19°22	634' W 99°00	140''"
301	302	2013	7	28	Mexico-D.F	Mexico-D.F	Mexico	0	5250	2233	19	27.606	19.4601	0.3396	-99	#CHAMP!	#CHAMP!	#CHAMP!	8777.8	8100.2	2.6	21715.1		Pastel gras	Plaza de las Tres Culturas	Fest deiz indien	Carnet de bord	1	Jour 302	Plaza de las Tres Culturas		1.74	40	11	3	2		dimanche 28 juillet 2013	"N 19°27	606' W 99°08	142'"
348	349	2013	9	13	Mexico-D.F	Mexico-D.F	Mexico	0	5250	2234	19	22.166	19.3694	0.3381	-99	#CHAMP!	#CHAMP!	#CHAMP!	8785.5	8106.1	0.1	21828.8		Boucle d'oreille plate	Marché Portales	Déjeuner au marché de Portales	Carnet de bord	1	Jour 349	Marché Portales		2.92	132	14	2	2		vendredi 13 septembre 2013	"N 19°22	166' W 99°08	361'"
235	236	2013	5	23	Aéroport-Bruxelles	Mexico-D.F	Mexico	0	5220	2234	19	27.303	19.4551	0.3396	-99	#CHAMP!	#CHAMP!	#CHAMP!	8772.4	8096.0	9265.3	19221.4		"Diamant	 toc"	"Avenue 602	 Mexico"	Nouveau continent	Carnet de bord	1	Jour 236	"Avenue 602	 Mexico"		0.2	10	14	0	2		jeudi 23 mai 2013	"N 19°27	303' W 99°03	181'"
239	240	2013	5	27	Mexico-D.F	Mexico-D.F	Mexico	0	5235	2234	19	25.524	19.4254	0.339	-99	#CHAMP!	#CHAMP!	#CHAMP!	8780.8	8102.5	0.5	19232.0		Etoile fillante	"Rue Isabel La Catolica	 Mexico City"	Pogo métro	Carnet de bord	1	Jour 240	"Rue Isabel La Catolica	 Mexico City"		0.7	75	11	3	2		lundi 27 mai 2013	"N 19°25	524' W 99°08	251'"
350	351	2013	9	15	Mexico-D.F	Mexico-D.F	Mexico	0	5250	2234	19	25.359	19.4227	0.339	-99	#CHAMP!	#CHAMP!	#CHAMP!	8783.3	8104.4	6.5	21835.5		Rondelle allu	Avenue Reforma	Restaurant dominical	Carnet de bord	1	Jour 351	Avenue Reforma		0.65	16	14	2	2		dimanche 15 septembre 2013	"N 19°25	359' W 99°10	143'"
236	237	2013	5	24	Mexico-D.F	Mexico-D.F	Mexico	15	5235	2234	19	26.46	19.441	0.3393	-99	#CHAMP!	#CHAMP!	#CHAMP!	8773.8	8097.1	1.6	19223.0		Diamants	Cuchilla del Tesoro	Déménagement	Carnet de bord	1	Jour 237	Cuchilla del Tesoro		0.22	9	14	0	2		vendredi 24 mai 2013	"N 19°26	460' W 99°03	416'"
392	393	2013	10	27	Mexico-D.F	Mexico-D.F	Mexico	0	5250	2235	19	22.124	19.3687	0.338	-99	#CHAMP!	#CHAMP!	#CHAMP!	8785.5	8106.1	6.3	22089.1		Bouchon de stylo	Metro Portales	Samedi boulot tranquille	Carnet de bord	1	Jour 393	Metro Portales		0.75	39	12	3	2		dimanche 27 octobre 2013	"N 19°22	124' W 99°08	302'"
360	361	2013	9	25	Mexico-D.F	Mexico-D.F	Mexico	0	5250	2235	19	26.213	19.4369	0.3392	-99	#CHAMP!	#CHAMP!	#CHAMP!	8781.4	8103.0	7.9	21876.3		Boulon	Colonia San Raphael	15 années de Bicitekas	Carnet de bord	1	Jour 361	Colonia San Raphael		3.22	13	14	2	2		mercredi 25 septembre 2013	"N 19°26	213' W 99°09	535'"
356	357	2013	9	21	Mexico-D.F	Mexico-D.F	Mexico	0	5250	2235	19	22.111	19.3685	0.338	-99	#CHAMP!	#CHAMP!	#CHAMP!	8785.5	8106.1	1.2	21851.5		Boulon conique	Métro Portales	Départ en W.E.	Carnet de bord	1	Jour 357	Métro Portales		2.79	15	14	2	2		samedi 21 septembre 2013	"N 19°22	111' W 99°08	303'"
347	348	2013	9	12	Mexico-D.F	Mexico-D.F	Mexico	0	5250	2235	19	22.117	19.3686	0.338	-99	#CHAMP!	#CHAMP!	#CHAMP!	8785.5	8106.1	7.8	21828.6		Elastique DIBAR	Métro Portales	Aller-retour	Carnet de bord	1	Jour 348	Métro Portales		0.42	33	14	0	2		jeudi 12 septembre 2013	"N 19°22	117' W 99°08	300'"
339	340	2013	9	4	Mexico-D.F	Mexico-D.F	Mexico	0	5250	2235	19	22.11	19.3685	0.338	-99	#CHAMP!	#CHAMP!	#CHAMP!	8785.5	8106.1	9.1	21797.0		Papier de bonbon Corona	Métro Portales	déménagement	Carnet de bord	1	Jour 340	Métro Portales		0.14	55	13	3	2		mercredi 4 septembre 2013	"N 19°22	110' W 99°08	300'"
322	323	2013	8	18	Mexico-D.F	Mexico-D.F	Mexico	0	5250	2235	19	26.27	19.4378	0.3393	-99	#CHAMP!	#CHAMP!	#CHAMP!	8780.9	8102.6	2.9	21750.1		vis biseau	Monumento de la revolucion	Sur la route du disque dur	Carnet de bord	1	Jour 323	Monumento de la revolucion		18.33	43	14	2	2		dimanche 18 août 2013	"N 19°26	270' W 99°09	159'"
369	370	2013	10	4	Mexico-D.F	Mexico-D.F	Mexico	0	5250	2235	19	22.121	19.3687	0.338	-99	#CHAMP!	#CHAMP!	#CHAMP!	8785.5	8106.1	1.0	21917.8		Perle rouge	Métro Portales	Travail	Carnet de bord	1	Jour 370	Métro Portales		0.27	9	12	3	2		vendredi 4 octobre 2013	"N 19°22	121' W 99°08	300'"
361	362	2013	9	26	Mexico-D.F	Mexico-D.F	Mexico	0	5250	2236	19	23.503	19.3917	0.3384	-99	#CHAMP!	#CHAMP!	#CHAMP!	8784.7	8105.5	5.1	21881.3		Clou	Calle Eugenia	Soirée Punk	Carnet de bord	1	Jour 362	Calle Eugenia		2.16	52	14	2	2		jeudi 26 septembre 2013	"N 19°23	503' W 99°09	210'"
389	390	2013	10	24	Mexico-D.F	Mexico-D.F	Mexico	0	5250	2239	19	22.083	19.3681	0.338	-99	#CHAMP!	#CHAMP!	#CHAMP!	8785.6	8106.2	1.0	21992.5		Batman	Calle Presidentes	Boulot	Carnet de bord	1	Jour 390	Calle Presidentes		2.09	50	15	3	2		jeudi 24 octobre 2013	"N 19°22	083' W 99°08	358'"
394	395	2013	10	29	Mexico-D.F	Mexico-D.F	Mexico	10	5260	2239	19	28.561	19.476	0.3399	-99	#CHAMP!	#CHAMP!	#CHAMP!	8776.7	8099.4	4.4	22101.4		fleur en plastique	Central del Norte	Départ	Carnet de bord	1	Jour 395	Central del Norte		0.17	44	7	0	2		mardi 29 octobre 2013	"N 19°28	561' W 99°08	287'"
374	375	2013	10	9	Mexico-D.F	Mexico-D.F	Mexico	0	5250	2239	19	22.083	19.3681	0.338	-99	#CHAMP!	#CHAMP!	#CHAMP!	8785.5	8106.1	1.0	21942.0		Elastique	Calle Presidentes	Boulot	Carnet de bord	1	Jour 375	Calle Presidentes		0.91	60	13	0	2		mercredi 9 octobre 2013	"N 19°22	083' W 99°08	257'"
241	242	2013	5	29	Mexico-D.F	Mexico-D.F	Mexico	0	5235	2239	19	25.982	19.433	0.3392	-99	#CHAMP!	#CHAMP!	#CHAMP!	8779.9	8101.8	0.9	19233.6		Trombone	"Plaza De La Constitucion	 Mexico City "	Promenade nocturne	Carnet de bord	1	Jour 242	"Plaza De La Constitucion	 Mexico City "		0.42	27	14	2	2		mercredi 29 mai 2013	"N 19°25	982' W 99°07	991'"
287	288	2013	7	14	Mexico-D.F	Mexico-D.F	Mexico	0	5250	2239	19	22.362	19.3727	0.3381	-99	#CHAMP!	#CHAMP!	#CHAMP!	8785.5	8106.1	5.0	21680.7		Crochet métallique	Calle Presidentes	Gringas du Yucathan	Carnet de bord	1	Jour 288	Calle Presidentes		2.5	49	14	2	2		dimanche 14 juillet 2013	"N 19°22	362' W 99°08	534'"
341	342	2013	9	6	Mexico-D.F	Mexico-D.F	Mexico	0	5250	2239	19	22.303	19.3717	0.3381	-99	#CHAMP!	#CHAMP!	#CHAMP!	8785.5	8106.1	0.0	21797.5		Maïs	Calle Presidentes	Le travail continue	Carnet de bord	1	Jour 342	Calle Presidentes		1.11	18	15	1	1		vendredi 6 septembre 2013	"N 19°22	303' W 99°08	490'"
354	355	2013	9	19	Mexico-D.F	Mexico-D.F	Mexico	0	5250	2240	19	22.217	19.3703	0.3381	-99	#CHAMP!	#CHAMP!	#CHAMP!	8785.6	8106.2	1.3	21849.2		Chouette	Calle Canarias	Depart de Damien et Marie Laure	Carnet de bord	1	Jour 355	Calle Canarias		3.54	26	15	3	2		jeudi 19 septembre 2013	"N 19°22	217' W 99°08	496'"
340	341	2013	9	5	Mexico-D.F	Mexico-D.F	Mexico	0	5250	2240	19	22.28	19.3713	0.3381	-99	#CHAMP!	#CHAMP!	#CHAMP!	8785.5	8106.1	0.5	21797.5		Feuille à rouler	Calle Canarias	Travail intense	Carnet de bord	1	Jour 341	Calle Canarias		0.07	75	7	5	2		jeudi 5 septembre 2013	"N 19°22	280' W 99°08	497'"
349	350	2013	9	14	Mexico-D.F	Mexico-D.F	Mexico	0	5250	2240	19	22.225	19.3704	0.3381	-99	#CHAMP!	#CHAMP!	#CHAMP!	8785.6	8106.2	0.3	21829.0		Objet métallique noir	Calle Canarias	Journée boulot 	Carnet de bord	1	Jour 350	Calle Canarias		2.34	26	15	2	2		samedi 14 septembre 2013	"N 19°22	225' W 99°08	497'"
363	364	2013	9	28	Mexico-D.F	Mexico-D.F	Mexico	0	5250	2240	19	22.284	19.3714	0.3381	-99	#CHAMP!	#CHAMP!	#CHAMP!	8785.5	8106.1	0.5	21884.0		Trombone	Calle Canarias	Un jour comme les 100 derniers	Carnet de bord	1	Jour 364	Calle Canarias		0.35	29	14	2	2		samedi 28 septembre 2013	"N 19°22	284' W 99°08	497'"
388	389	2013	10	23	Mexico-D.F	Mexico-D.F	Mexico	0	5250	2240	19	21.583	19.3597	0.3379	-99	#CHAMP!	#CHAMP!	#CHAMP!	8786.5	8106.9	0.0	21991.6		Sachet de bonbons	Calle Canarias	Boulot	Carnet de bord	1	Jour 389	Calle Canarias		4.76	53	13	0	2		mercredi 23 octobre 2013	"N 19°21	583' W 99°08	504'"
359	360	2013	9	24	Mexico-D.F	Mexico-D.F	Mexico	0	5250	2240	19	22.064	19.3677	0.338	-99	#CHAMP!	#CHAMP!	#CHAMP!	8785.8	8106.4	7.9	21868.4		Roulette de briquet	Calle Canarias	Hots dogs veg	Carnet de bord	1	Jour 360	Calle Canarias		1.02	10	14	2	2		mardi 24 septembre 2013	"N 19°22	064' W 99°08	500'"
